Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET
2019-5-5,Tatuapé,-23.5402,-46.5765,70862,19,15,23,43,34,43,3,31,REABASTECER
2018-3-20,República,-23.5436,-46.6434,107735,2,6,65,8,16,5,28,26,NORMAL
2018-5-9,República,-23.5436,-46.6434,110704,54,33,49,23,43,39,21,6,REABASTECER
2018-10-19,Tatuapé,-23.5402,-46.5765,68949,70,63,53,14,21,18,21,43,NORMAL
2018-8-3,República,-23.5436,-46.6434,108457,68,41,65,33,7,33,31,16,NORMAL
2018-9-20,República,-23.5436,-46.6434,107886,49,61,10,27,3,16,23,23,REABASTECER
2019-5-30,Tatuapé,-23.5402,-46.5765,67435,25,35,36,41,21,13,39,43,NORMAL
2019-4-13,República,-23.5436,-46.6434,109363,58,7,37,32,22,5,25,40,REABASTECER
2019-4-16,República,-23.5436,-46.6434,110829,29,60,19,22,14,38,10,26,NORMAL
2019-4-23,República,-23.5436,-46.6434,107722,45,22,34,40,31,12,27,43,NORMAL
2018-9-4,República,-23.5436,-46.6434,110949,31,13,43,37,15,22,38,34,NORMAL
2019-8-2,República,-23.5436,-46.6434,110062,9,21,65,15,15,28,39,27,NORMAL
2019-9-19,República,-23.5436,-46.6434,109899,64,47,65,6,37,29,29,39,REABASTECER
2019-12-1,República,-23.5436,-46.6434,109422,75,35,35,35,17,13,2,43,REABASTECER
2018-5-15,República,-23.5436,-46.6434,109732,86,65,3,11,19,29,43,22,NORMAL
2019-7-25,República,-23.5436,-46.6434,109239,86,5,42,4,7,4,27,17,REABASTECER
2018-5-23,Higienópolis-Mackenzie,-23.5488,-46.6519,93241,44,24,65,14,30,35,9,12,NORMAL
2019-8-22,República,-23.5436,-46.6434,110802,55,25,60,29,21,36,5,16,NORMAL
2018-7-20,Higienópolis-Mackenzie,-23.5488,-46.6519,92129,86,65,9,39,9,25,8,43,NORMAL
2019-9-26,República,-23.5436,-46.6434,110578,79,65,24,18,8,43,43,8,NORMAL
2018-12-29,República,-23.5436,-46.6434,110997,39,57,28,14,23,36,4,17,NORMAL
2018-12-4,Higienópolis-Mackenzie,-23.5488,-46.6519,89996,67,14,51,24,27,17,33,43,NORMAL
2019-4-3,República,-23.5436,-46.6434,110450,78,65,38,25,27,28,28,34,NORMAL
2019-9-8,República,-23.5436,-46.6434,107312,78,41,14,6,43,25,29,43,REABASTECER
2019-10-27,República,-23.5436,-46.6434,109846,41,12,19,43,18,26,14,16,NORMAL
2019-11-7,República,-23.5436,-46.6434,110162,38,31,14,9,28,10,17,14,NORMAL
2019-11-25,Higienópolis-Mackenzie,-23.5488,-46.6519,89596,79,18,35,10,1,4,29,11,REABASTECER
2018-2-9,Higienópolis-Mackenzie,-23.5488,-46.6519,90161,48,34,60,11,20,34,13,9,NORMAL
2019-5-3,Higienópolis-Mackenzie,-23.5488,-46.6519,92847,69,35,41,20,43,29,39,30,NORMAL
2018-5-11,Higienópolis-Mackenzie,-23.5488,-46.6519,91453,79,43,28,43,35,37,11,24,NORMAL
2018-3-20,Faria Lima,-23.5675,-46.6929,51789,78,20,45,18,23,28,29,37,NORMAL
2018-12-28,Higienópolis-Mackenzie,-23.5488,-46.6519,93485,6,53,21,36,10,25,14,32,NORMAL
2018-12-1,Faria Lima,-23.5675,-46.6929,54524,18,59,52,33,18,33,36,17,NORMAL
2019-5-11,Higienópolis-Mackenzie,-23.5488,-46.6519,92870,74,52,47,33,8,8,14,40,NORMAL
2018-7-21,Faria Lima,-23.5675,-46.6929,52939,67,35,35,36,31,38,12,19,NORMAL
2018-1-8,Faria Lima,-23.5675,-46.6929,53597,19,26,13,21,12,24,15,15,NORMAL
2019-5-6,Faria Lima,-23.5675,-46.6929,54019,18,35,65,17,41,40,30,6,REABASTECER
2018-5-29,Faria Lima,-23.5675,-46.6929,52213,42,65,6,20,21,30,8,7,REABASTECER
2018-7-4,Pinheiros,-23.5664,-46.703,76176,24,57,61,38,35,29,37,20,NORMAL
2018-11-3,Faria Lima,-23.5675,-46.6929,51718,25,29,45,29,6,34,23,31,REABASTECER
2018-10-16,Pinheiros,-23.5664,-46.703,77512,49,4,46,8,38,41,35,4,REABASTECER
2019-2-3,Faria Lima,-23.5675,-46.6929,51915,27,16,5,35,25,25,43,31,NORMAL
2019-3-25,Pinheiros,-23.5664,-46.703,78026,50,43,51,4,21,12,31,35,NORMAL
2018-6-14,Pinheiros,-23.5664,-46.703,79651,44,51,57,24,28,11,35,13,NORMAL
2019-8-19,Faria Lima,-23.5675,-46.6929,53825,57,45,52,4,39,9,25,18,NORMAL
2019-9-2,Faria Lima,-23.5675,-46.6929,52565,13,44,35,11,37,11,15,7,NORMAL
2018-10-15,Pinheiros,-23.5664,-46.703,78980,56,10,51,11,43,41,37,10,NORMAL
2018-10-29,Pinheiros,-23.5664,-46.703,77424,86,52,17,14,24,43,34,31,NORMAL
2019-2-1,Pinheiros,-23.5664,-46.703,77698,37,27,29,19,6,10,28,22,REABASTECER
2019-8-8,Ana Rosa,-23.5813,-46.6383,64688,52,9,16,18,31,29,15,5,NORMAL
2019-12-8,Ana Rosa,-23.5813,-46.6383,67492,57,10,44,43,24,14,3,8,REABASTECER
2019-10-6,Luz,-23.5365,-46.6332,125105,72,65,35,8,26,17,43,25,NORMAL
2018-1-25,São Joaquim,-23.5618,-46.6389,34766,17,38,9,21,28,5,25,41,REABASTECER
2018-1-3,Ana Rosa,-23.5813,-46.6383,66786,68,54,45,38,31,40,31,31,NORMAL
2019-5-5,Ana Rosa,-23.5813,-46.6383,65571,86,53,65,19,18,1,6,7,REABASTECER
2018-7-14,São Joaquim,-23.5618,-46.6389,36130,15,9,65,20,6,42,20,41,NORMAL
2018-7-12,Ana Rosa,-23.5813,-46.6383,67417,42,65,55,35,14,43,6,24,NORMAL
2019-11-25,Ana Rosa,-23.5813,-46.6383,66083,4,17,65,42,28,8,7,19,REABASTECER
2018-11-7,São Joaquim,-23.5618,-46.6389,33954,75,65,6,16,15,17,5,4,REABASTECER
2018-1-29,São Joaquim,-23.5618,-46.6389,34385,71,12,39,5,7,34,7,26,NORMAL
2019-2-26,São Joaquim,-23.5618,-46.6389,35821,30,14,50,27,33,27,43,14,NORMAL
2019-3-23,São Joaquim,-23.5618,-46.6389,35772,17,49,50,11,5,39,14,40,REABASTECER
2019-4-3,Ana Rosa,-23.5813,-46.6383,66155,42,41,38,32,3,3,43,7,NORMAL
2019-8-30,São Joaquim,-23.5618,-46.6389,34641,63,32,37,17,31,37,11,23,NORMAL
2018-10-11,São Joaquim,-23.5618,-46.6389,34885,76,13,65,14,35,17,20,25,NORMAL
2019-6-28,Ana Rosa,-23.5813,-46.6383,64894,4,29,17,19,17,28,1,4,REABASTECER
2019-2-14,São Joaquim,-23.5618,-46.6389,34280,63,22,8,25,41,26,8,18,REABASTECER
2018-8-3,São Judas,-23.6255,-46.6411,15938,22,19,53,22,17,7,5,32,REABASTECER
2019-8-28,São Joaquim,-23.5618,-46.6389,35080,78,41,51,26,43,2,20,32,REABASTECER
2019-9-18,São Joaquim,-23.5618,-46.6389,34600,66,39,43,9,29,34,21,40,NORMAL
2018-7-6,São Joaquim,-23.5618,-46.6389,35402,86,65,51,43,35,27,6,26,REABASTECER
2019-12-28,São Joaquim,-23.5618,-46.6389,34421,45,48,30,42,36,19,33,35,NORMAL
2018-12-10,São Judas,-23.6255,-46.6411,15180,86,19,27,36,25,39,15,21,NORMAL
2018-8-27,São Joaquim,-23.5618,-46.6389,35124,10,20,25,13,15,22,30,27,REABASTECER
2018-3-21,São Judas,-23.6255,-46.6411,16693,86,57,60,36,19,4,4,40,REABASTECER
2019-3-15,São Judas,-23.6255,-46.6411,16087,31,31,36,18,20,43,43,29,NORMAL
2018-11-28,São Joaquim,-23.5618,-46.6389,35147,30,65,65,28,3,14,38,9,NORMAL
2019-1-10,São Joaquim,-23.5618,-46.6389,33209,48,44,50,3,5,42,40,13,NORMAL
2018-8-13,São Judas,-23.6255,-46.6411,13625,86,24,46,35,12,20,13,30,NORMAL
2019-8-15,São Judas,-23.6255,-46.6411,14135,37,45,9,4,24,22,19,27,REABASTECER
2019-7-19,São Joaquim,-23.5618,-46.6389,35849,23,14,9,27,21,33,1,20,REABASTECER
2019-12-12,São Judas,-23.6255,-46.6411,16090,2,62,56,11,23,23,14,20,REABASTECER
2019-12-18,São Judas,-23.6255,-46.6411,17200,31,33,13,26,43,14,38,37,NORMAL
2019-9-20,São Joaquim,-23.5618,-46.6389,34634,50,33,27,43,21,27,11,31,NORMAL
2019-10-26,São Judas,-23.6255,-46.6411,14322,19,6,23,9,31,22,29,32,REABASTECER
2019-1-27,São Judas,-23.6255,-46.6411,17498,76,65,31,18,5,17,32,43,NORMAL
2018-10-12,Vila Mariana,-23.5895,-46.6346,21892,21,50,44,34,7,5,8,25,REABASTECER
2018-12-25,Vila Mariana,-23.5895,-46.6346,23509,16,65,65,25,15,43,4,40,NORMAL
2019-6-21,Vila Mariana,-23.5895,-46.6346,23691,34,35,11,35,37,7,33,40,NORMAL
2019-12-21,São Judas,-23.6255,-46.6411,14878,86,17,56,16,35,7,27,21,NORMAL
2019-8-18,Vila Mariana,-23.5895,-46.6346,23677,10,65,13,23,35,26,24,29,NORMAL
2018-4-25,Vila Mariana,-23.5895,-46.6346,22986,18,18,52,38,43,25,39,12,NORMAL
2019-1-15,Brooklin,-23.6263,-46.6878,29379,5,49,27,39,12,12,34,31,REABASTECER
2018-1-20,Brooklin,-23.6263,-46.6878,27005,86,65,51,15,16,15,8,12,NORMAL
2018-7-7,Brooklin,-23.6263,-46.6878,26879,32,26,50,10,43,39,24,36,NORMAL
2019-8-24,Brooklin,-23.6263,-46.6878,29699,86,37,16,38,16,15,43,26,NORMAL
2018-10-10,Brooklin,-23.6263,-46.6878,28348,63,31,43,30,14,26,36,7,NORMAL
2018-11-12,Brooklin,-23.6263,-46.6878,27041,21,25,65,15,9,21,30,28,NORMAL
2018-7-14,Pinheiros,-23.5664,-46.703,76790,6,60,65,43,2,43,41,18,REABASTECER
2018-10-18,Pinheiros,-23.5664,-46.703,77744,30,59,29,43,28,34,29,37,NORMAL
2019-12-20,Pinheiros,-23.5664,-46.703,76256,9,27,26,29,13,6,7,19,REABASTECER
2019-12-26,Pinheiros,-23.5664,-46.703,77892,30,65,39,10,34,34,26,33,NORMAL
2018-1-30,Butantã,-23.5844,-46.7252,66564,50,7,51,36,5,34,23,11,REABASTECER
2019-1-19,Butantã,-23.5844,-46.7252,66442,65,29,58,29,39,43,40,38,NORMAL
2018-3-23,Butantã,-23.5844,-46.7252,65221,58,26,20,18,29,15,11,9,NORMAL
2019-4-5,Pinheiros,-23.5664,-46.703,78656,47,61,46,14,27,12,32,3,REABASTECER
2019-6-22,Pinheiros,-23.5664,-46.703,76780,48,26,19,3,29,28,28,32,NORMAL
2019-8-16,Pinheiros,-23.5664,-46.703,76411,44,9,32,32,24,43,33,34,REABASTECER
2019-2-7,Butantã,-23.5844,-46.7252,64971,57,43,65,25,6,41,19,6,NORMAL
2019-2-24,Butantã,-23.5844,-46.7252,66358,77,8,29,9,16,30,7,24,REABASTECER
2019-5-11,Butantã,-23.5844,-46.7252,66748,41,59,17,41,10,38,29,24,NORMAL
2018-5-17,Butantã,-23.5844,-46.7252,65058,57,18,10,24,17,31,17,8,NORMAL
2018-7-23,Fradique Coutinho,-23.5661,-46.6841,35325,15,25,46,43,37,32,13,32,NORMAL
2019-11-11,Butantã,-23.5844,-46.7252,64596,16,44,65,14,26,6,34,19,REABASTECER
2018-2-2,Fradique Coutinho,-23.5661,-46.6841,35289,47,54,44,36,9,14,38,13,NORMAL
2018-12-29,Fradique Coutinho,-23.5661,-46.6841,34187,46,8,3,6,14,43,28,20,NORMAL
2018-12-19,Butantã,-23.5844,-46.7252,66159,22,51,9,4,30,43,24,35,REABASTECER
2019-1-30,Butantã,-23.5844,-46.7252,66213,40,22,48,9,37,13,5,41,NORMAL
2019-3-22,Fradique Coutinho,-23.5661,-46.6841,36629,59,45,8,35,38,16,32,39,REABASTECER
2018-6-7,Fradique Coutinho,-23.5661,-46.6841,34943,19,38,13,43,7,35,37,8,NORMAL
2019-5-5,Butantã,-23.5844,-46.7252,64183,8,39,65,17,31,7,16,5,REABASTECER
2019-5-9,Butantã,-23.5844,-46.7252,65668,59,6,30,3,16,40,38,32,REABASTECER
2018-12-8,Fradique Coutinho,-23.5661,-46.6841,33494,86,2,14,7,8,24,24,28,NORMAL
2019-4-23,Fradique Coutinho,-23.5661,-46.6841,35530,15,10,14,40,43,14,37,40,NORMAL
2019-7-20,Fradique Coutinho,-23.5661,-46.6841,34846,34,27,26,40,34,30,43,17,NORMAL
2018-6-16,Fradique Coutinho,-23.5661,-46.6841,35418,14,42,19,24,15,15,43,14,NORMAL
2019-1-9,Fradique Coutinho,-23.5661,-46.6841,34058,25,27,65,16,22,43,35,25,NORMAL
2019-4-10,Luz,-23.5365,-46.6332,126727,58,9,39,22,10,20,4,39,REABASTECER
2018-8-9,Luz,-23.5365,-46.6332,125971,86,65,12,12,20,28,41,12,NORMAL
2019-5-16,Fradique Coutinho,-23.5661,-46.6841,33320,44,9,65,20,35,31,34,2,NORMAL
2019-7-3,Fradique Coutinho,-23.5661,-46.6841,33390,23,2,11,43,16,35,15,37,REABASTECER
2019-7-7,Fradique Coutinho,-23.5661,-46.6841,33305,67,43,53,32,43,27,43,20,NORMAL
2019-9-27,Luz,-23.5365,-46.6332,124307,73,60,20,37,27,5,36,16,NORMAL
2018-1-11,Ana Rosa,-23.5813,-46.6383,64691,74,65,55,20,37,23,40,43,NORMAL
2018-3-22,Luz,-23.5365,-46.6332,125661,52,16,30,20,38,34,17,22,NORMAL
2018-6-21,Ana Rosa,-23.5813,-46.6383,66170,70,62,21,43,9,23,39,17,NORMAL
2018-8-10,Ana Rosa,-23.5813,-46.6383,65084,19,30,5,9,25,9,10,35,NORMAL
2018-11-13,Ana Rosa,-23.5813,-46.6383,64015,26,12,65,5,25,34,38,7,REABASTECER
2018-11-12,Luz,-23.5365,-46.6332,126872,31,12,27,30,24,24,14,17,NORMAL
2018-12-20,Luz,-23.5365,-46.6332,126087,79,26,15,36,9,31,37,22,NORMAL
2019-4-24,Luz,-23.5365,-46.6332,126770,86,49,14,22,3,20,28,32,REABASTECER
2019-5-14,Luz,-23.5365,-46.6332,124568,57,15,11,38,18,7,43,24,NORMAL
2019-7-17,Luz,-23.5365,-46.6332,126902,66,24,65,22,11,43,41,17,NORMAL
2018-11-3,Ana Rosa,-23.5813,-46.6383,67476,26,8,65,37,24,18,32,2,NORMAL
2019-12-28,Luz,-23.5365,-46.6332,124930,63,7,49,4,36,6,17,35,REABASTECER
2018-2-16,Ana Rosa,-23.5813,-46.6383,65712,86,40,8,31,27,33,32,8,NORMAL
2018-5-17,Ana Rosa,-23.5813,-46.6383,65357,53,63,48,20,13,34,12,27,NORMAL
2018-8-13,São Joaquim,-23.5618,-46.6389,34970,57,36,65,21,25,23,41,31,NORMAL
2018-10-21,São Joaquim,-23.5618,-46.6389,33212,51,25,57,32,39,35,17,26,NORMAL
2018-4-27,São Joaquim,-23.5618,-46.6389,33257,86,8,46,2,7,39,7,18,REABASTECER
2019-1-20,Ana Rosa,-23.5813,-46.6383,63737,47,18,65,36,40,30,43,38,NORMAL
2019-4-19,São Joaquim,-23.5618,-46.6389,34399,17,21,55,4,31,14,30,21,NORMAL
2018-6-17,Sé,-23.55,-46.6333,193073,26,65,55,40,40,43,37,33,NORMAL
2018-6-25,Sé,-23.55,-46.6333,194627,40,20,13,23,4,14,12,40,NORMAL
2019-3-22,Sé,-23.55,-46.6333,191530,6,40,65,36,31,40,14,26,REABASTECER
2018-12-20,Sé,-23.55,-46.6333,192422,86,49,39,39,26,41,33,21,NORMAL
2019-10-25,Sé,-23.55,-46.6333,191490,46,24,55,33,28,16,41,43,NORMAL
2019-6-8,Sé,-23.55,-46.6333,193401,13,38,40,24,7,34,5,6,REABASTECER
2019-3-25,Brás,-23.5451,-46.6162,73930,31,10,18,30,14,24,37,30,NORMAL
2018-7-8,Brás,-23.5451,-46.6162,74152,78,46,29,11,43,36,6,3,REABASTECER
2018-9-13,Brás,-23.5451,-46.6162,70634,29,65,7,36,34,5,13,20,REABASTECER
2019-9-18,Brás,-23.5451,-46.6162,74315,40,50,47,36,27,38,30,6,REABASTECER
2018-12-9,Brás,-23.5451,-46.6162,74005,51,9,22,40,11,23,37,9,NORMAL
2019-11-29,Brás,-23.5451,-46.6162,72600,26,56,35,6,11,43,2,7,REABASTECER
2019-2-25,Brás,-23.5451,-46.6162,73797,64,46,23,21,7,33,27,8,NORMAL
2019-3-7,Brás,-23.5451,-46.6162,70876,35,42,1,33,5,32,24,6,REABASTECER
2019-12-25,Brás,-23.5451,-46.6162,72855,25,30,11,13,43,13,31,33,NORMAL
2018-1-3,Barra Funda,-23.5542,-46.6707,148984,65,52,51,39,38,36,31,38,NORMAL
2019-4-5,Brás,-23.5451,-46.6162,70811,11,11,5,43,15,43,43,37,NORMAL
2018-2-4,Barra Funda,-23.5542,-46.6707,148358,15,65,45,40,30,12,37,41,NORMAL
2018-8-3,Barra Funda,-23.5542,-46.6707,147972,65,50,15,42,37,9,5,6,REABASTECER
2019-10-29,Brás,-23.5451,-46.6162,73353,47,65,31,14,34,43,30,7,NORMAL
2018-2-5,Barra Funda,-23.5542,-46.6707,150129,6,58,40,39,28,6,34,36,REABASTECER
2019-6-11,Brás,-23.5451,-46.6162,71188,49,9,8,42,43,43,26,32,NORMAL
2019-10-26,Barra Funda,-23.5542,-46.6707,147797,20,60,15,36,43,6,27,9,REABASTECER
2019-1-30,Barra Funda,-23.5542,-46.6707,146993,6,33,4,32,5,41,15,24,REABASTECER
2019-2-21,Barra Funda,-23.5542,-46.6707,146756,59,30,65,42,4,24,9,13,REABASTECER
2018-7-5,Barra Funda,-23.5542,-46.6707,150509,79,4,11,2,32,6,4,28,REABASTECER
2018-1-15,Sé,-23.55,-46.6333,191579,34,59,32,37,35,43,35,34,NORMAL
2018-10-17,Sé,-23.55,-46.6333,191644,67,10,26,7,4,5,13,43,REABASTECER
2019-8-13,Sé,-23.55,-46.6333,194207,73,45,39,21,6,26,34,43,REABASTECER
2019-9-3,Sé,-23.55,-46.6333,194975,55,57,36,11,9,3,33,6,NORMAL
2019-10-10,Sé,-23.55,-46.6333,193101,14,57,32,38,43,22,15,15,NORMAL
2018-12-19,Sé,-23.55,-46.6333,194125,11,55,46,43,31,43,37,25,REABASTECER
2019-12-10,Sé,-23.55,-46.6333,191506,69,57,18,26,25,39,20,34,NORMAL
2019-12-23,Sé,-23.55,-46.6333,192321,21,43,65,35,15,39,13,30,NORMAL
2019-4-3,Sé,-23.55,-46.6333,195044,66,44,60,2,26,9,12,25,REABASTECER
2018-3-25,Brás,-23.5451,-46.6162,71028,8,44,6,31,12,39,43,41,REABASTECER
2018-4-8,Brás,-23.5451,-46.6162,73328,61,40,51,26,8,39,31,35,NORMAL
2018-10-15,Sé,-23.55,-46.6333,192550,86,19,41,15,9,7,22,9,NORMAL
2018-10-24,Sé,-23.55,-46.6333,193347,86,43,42,36,20,24,35,18,NORMAL
2019-1-6,Sé,-23.55,-46.6333,193365,20,16,65,22,7,18,12,35,NORMAL
2019-1-24,Sé,-23.55,-46.6333,192119,32,46,7,19,19,7,33,3,REABASTECER
2018-8-28,Brás,-23.5451,-46.6162,73589,4,11,44,38,18,2,30,43,NORMAL
2019-6-14,Sé,-23.55,-46.6333,195006,46,58,65,1,27,11,25,24,REABASTECER
2019-2-23,Brás,-23.5451,-46.6162,71738,86,58,36,25,15,39,33,12,NORMAL
2019-3-4,Brás,-23.5451,-46.6162,73511,67,62,22,39,19,41,35,17,NORMAL
2019-6-1,Brás,-23.5451,-46.6162,72036,61,13,16,34,39,29,19,26,NORMAL
2018-12-3,Brás,-23.5451,-46.6162,73883,13,45,65,20,36,6,21,34,REABASTECER
2018-8-17,Barra Funda,-23.5542,-46.6707,149762,12,24,65,8,13,16,29,40,REABASTECER
2018-10-3,Barra Funda,-23.5542,-46.6707,150179,86,57,20,30,8,29,28,8,NORMAL
2018-12-22,Barra Funda,-23.5542,-46.6707,147507,10,2,25,11,43,33,41,41,REABASTECER
2019-4-6,Barra Funda,-23.5542,-46.6707,149565,41,24,12,17,40,7,43,43,NORMAL
2019-7-18,Barra Funda,-23.5542,-46.6707,150562,29,65,12,10,17,23,27,18,NORMAL
2018-10-2,Barra Funda,-23.5542,-46.6707,150118,12,60,28,36,11,34,31,13,REABASTECER
2018-9-27,Tatuapé,-23.5402,-46.5765,70418,7,58,14,43,21,36,20,34,NORMAL
2019-12-13,Barra Funda,-23.5542,-46.6707,147120,44,47,49,28,13,37,13,15,NORMAL
2018-11-9,Tatuapé,-23.5402,-46.5765,69104,39,21,37,37,21,1,30,18,REABASTECER
2018-3-3,Tatuapé,-23.5402,-46.5765,70199,66,9,8,43,12,25,5,10,REABASTECER
2018-4-28,Tatuapé,-23.5402,-46.5765,68397,63,53,25,27,35,32,20,35,NORMAL
2018-12-7,Tatuapé,-23.5402,-46.5765,67821,6,56,45,36,40,40,37,29,REABASTECER
2018-2-14,República,-23.5436,-46.6434,108343,28,40,48,39,43,35,43,40,NORMAL
2018-4-29,República,-23.5436,-46.6434,108393,66,37,60,20,41,16,14,43,NORMAL
2019-7-28,Tatuapé,-23.5402,-46.5765,70236,64,32,15,32,9,9,37,31,NORMAL
2019-6-4,República,-23.5436,-46.6434,107188,77,57,8,37,39,43,25,8,REABASTECER
2019-6-11,República,-23.5436,-46.6434,110485,86,12,22,18,17,24,35,25,NORMAL
2018-11-6,República,-23.5436,-46.6434,109859,46,42,65,15,33,5,18,16,REABASTECER
2018-9-16,Higienópolis-Mackenzie,-23.5488,-46.6519,90859,43,46,21,12,6,11,43,37,NORMAL
2018-2-26,Higienópolis-Mackenzie,-23.5488,-46.6519,89602,50,50,12,4,7,26,36,28,NORMAL
2019-5-5,República,-23.5436,-46.6434,109483,14,31,16,7,36,26,12,40,NORMAL
2019-5-20,República,-23.5436,-46.6434,110219,45,11,38,34,10,22,38,23,NORMAL
2019-7-7,República,-23.5436,-46.6434,108319,86,58,34,11,43,20,17,43,NORMAL
2019-8-5,Higienópolis-Mackenzie,-23.5488,-46.6519,92685,23,4,33,37,10,42,38,24,REABASTECER
2018-11-15,Higienópolis-Mackenzie,-23.5488,-46.6519,90278,69,9,65,4,19,43,19,28,REABASTECER
2019-11-11,Higienópolis-Mackenzie,-23.5488,-46.6519,90253,44,34,3,11,18,13,43,23,REABASTECER
2019-11-27,Higienópolis-Mackenzie,-23.5488,-46.6519,92602,65,7,25,5,40,37,23,43,NORMAL
2019-12-4,Higienópolis-Mackenzie,-23.5488,-46.6519,92781,75,37,47,22,10,26,40,11,NORMAL
2019-4-13,Higienópolis-Mackenzie,-23.5488,-46.6519,91417,9,18,31,43,43,38,25,39,REABASTECER
2018-4-26,Higienópolis-Mackenzie,-23.5488,-46.6519,91194,48,65,10,14,9,43,31,39,NORMAL
2019-6-6,Higienópolis-Mackenzie,-23.5488,-46.6519,90571,3,24,65,10,29,37,40,25,NORMAL
2018-10-30,Higienópolis-Mackenzie,-23.5488,-46.6519,91817,31,44,33,3,39,30,37,43,REABASTECER
2018-5-28,Faria Lima,-23.5675,-46.6929,54940,50,9,16,21,23,31,11,9,REABASTECER
2019-5-14,Faria Lima,-23.5675,-46.6929,54035,31,57,65,35,8,18,41,16,NORMAL
2018-8-14,Faria Lima,-23.5675,-46.6929,52588,13,33,14,4,13,8,43,17,REABASTECER
2018-8-22,Faria Lima,-23.5675,-46.6929,54108,24,60,26,25,24,21,8,26,NORMAL
2019-9-24,Higienópolis-Mackenzie,-23.5488,-46.6519,90014,61,53,8,21,37,17,13,40,REABASTECER
2019-11-25,Faria Lima,-23.5675,-46.6929,53586,23,37,7,37,4,40,21,14,NORMAL
2019-3-16,Faria Lima,-23.5675,-46.6929,51521,35,21,38,7,27,32,7,41,NORMAL
2018-2-27,Faria Lima,-23.5675,-46.6929,52212,63,10,5,37,19,43,26,4,REABASTECER
2018-2-20,Pinheiros,-23.5664,-46.703,78719,23,19,65,23,26,32,8,40,NORMAL
2018-2-21,Pinheiros,-23.5664,-46.703,77186,10,11,60,21,20,26,6,35,REABASTECER
2019-5-9,Faria Lima,-23.5675,-46.6929,51948,75,16,39,3,28,33,16,37,REABASTECER
2018-6-2,Pinheiros,-23.5664,-46.703,79772,71,62,10,35,30,37,30,10,NORMAL
2019-8-29,Faria Lima,-23.5675,-46.6929,53783,48,58,55,19,3,18,25,19,REABASTECER
2018-9-4,Pinheiros,-23.5664,-46.703,77699,36,14,65,16,13,21,20,32,NORMAL
2018-1-9,Pinheiros,-23.5664,-46.703,76192,8,28,65,23,13,18,6,18,REABASTECER
2019-5-12,Pinheiros,-23.5664,-46.703,77480,5,47,38,28,16,32,18,11,NORMAL
2019-10-17,Pinheiros,-23.5664,-46.703,78216,86,22,18,36,30,33,5,16,REABASTECER
2018-1-2,Pinheiros,-23.5664,-46.703,79380,75,57,55,42,39,38,37,37,NORMAL
2018-2-13,Butantã,-23.5844,-46.7252,65172,24,8,38,4,24,22,11,43,NORMAL
2018-4-3,Butantã,-23.5844,-46.7252,64817,52,19,12,41,28,32,20,7,NORMAL
2018-4-22,Pinheiros,-23.5664,-46.703,78597,24,50,12,11,28,23,11,5,NORMAL
2018-4-27,Pinheiros,-23.5664,-46.703,77566,67,21,46,41,3,14,36,29,REABASTECER
2019-6-24,Pinheiros,-23.5664,-46.703,78949,23,21,8,42,18,22,22,22,NORMAL
2019-7-28,Pinheiros,-23.5664,-46.703,76507,45,49,36,11,5,29,9,17,REABASTECER
2019-9-8,Pinheiros,-23.5664,-46.703,77986,16,58,17,43,14,8,35,31,NORMAL
2018-8-5,Butantã,-23.5844,-46.7252,67762,4,65,8,18,8,37,10,33,NORMAL
2018-8-19,Butantã,-23.5844,-46.7252,64910,55,60,48,20,41,30,3,25,NORMAL
2019-8-11,Sé,-23.55,-46.6333,193755,8,60,55,27,12,32,39,10,NORMAL
2018-6-30,Tatuapé,-23.5402,-46.5765,69422,64,12,22,27,39,27,43,20,NORMAL
2019-10-24,Barra Funda,-23.5542,-46.6707,149574,37,65,29,40,11,16,35,16,NORMAL
2019-12-28,Barra Funda,-23.5542,-46.6707,148170,66,13,13,31,29,28,43,37,NORMAL
2019-1-8,Tatuapé,-23.5402,-46.5765,70873,76,51,28,17,38,23,6,3,NORMAL
2018-6-30,Tatuapé,-23.5402,-46.5765,69422,64,12,22,27,39,27,43,20,NORMAL
2018-11-5,Tatuapé,-23.5402,-46.5765,68224,78,44,65,10,37,14,4,29,NORMAL
2018-11-29,Tatuapé,-23.5402,-46.5765,71045,86,39,39,19,30,17,26,22,NORMAL
2019-12-4,Tatuapé,-23.5402,-46.5765,70519,76,65,17,39,15,34,37,9,NORMAL
2018-10-24,República,-23.5436,-46.6434,109966,71,48,26,9,39,28,22,22,NORMAL
2019-3-25,Tatuapé,-23.5402,-46.5765,69621,66,65,45,35,33,29,19,11,NORMAL
2018-5-16,República,-23.5436,-46.6434,110631,74,58,65,10,16,27,39,16,NORMAL
2019-6-7,República,-23.5436,-46.6434,107669,45,37,52,25,32,34,10,40,NORMAL
2018-10-7,República,-23.5436,-46.6434,110002,55,20,23,17,19,7,43,5,REABASTECER
2018-10-21,República,-23.5436,-46.6434,107766,2,65,48,18,8,40,33,36,NORMAL
2018-12-19,República,-23.5436,-46.6434,110691,40,49,23,7,19,24,43,20,NORMAL
2018-1-20,República,-23.5436,-46.6434,110566,86,4,8,34,11,31,8,13,REABASTECER
